Total classes 47.
Number of train samples : 6931
Total classes 47.
Number of val samples : 1733
=> creating model 'SpixelNet1l_bn'
=> setting adam solver
=> will save everything to /vulcanscratch/cmparam9/gh/dispTask/checkpoints/SceneFlow/SpixelNet1l_bn_adam_3000000epochs_epochSize6000_b8_lr5e-05_posW0.003_
/cfarhomes/cmparam9/.local/lib/python3.6/site-packages/torch/utils/data/dataloader.py:481: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 1, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  cpuset_checked))
train Epoch: [0][0/866]	 Time 7.679 (7.679)	 Data 4.385 (4.385)	 Total_loss 152.295 (152.295)	 Loss_sem 3.275 (3.275)	 Loss_pos 149.020 (149.020)	
train Epoch: [68][80/866]	 Time 5.094 (1.145)	 Data 4.787 (0.827)	 Total_loss 2.922 (6.184)	 Loss_sem 0.470 (0.482)	 Loss_pos 2.452 (5.702)	
train Epoch: [68][90/866]	 Time 1.768 (1.231)	 Data 1.490 (0.916)	 Total_loss 12.743 (6.386)	 Loss_sem 0.527 (0.482)	 Loss_pos 12.216 (5.905)	
train Epoch: [68][100/866]	 Time 5.559 (1.707)	 Data 5.283 (1.396)	 Total_loss 9.102 (6.481)	 Loss_sem 0.458 (0.482)	 Loss_pos 8.644 (5.999)	
train Epoch: [68][110/866]	 Time 1.091 (1.670)	 Data 0.737 (1.358)	 Total_loss 4.683 (6.508)	 Loss_sem 0.470 (0.484)	 Loss_pos 4.213 (6.024)	
train Epoch: [68][120/866]	 Time 1.046 (1.619)	 Data 0.703 (1.305)	 Total_loss 5.218 (6.438)	 Loss_sem 0.406 (0.483)	 Loss_pos 4.811 (5.955)	
train Epoch: [68][130/866]	 Time 0.997 (1.577)	 Data 0.692 (1.261)	 Total_loss 3.335 (6.422)	 Loss_sem 0.471 (0.484)	 Loss_pos 2.864 (5.938)	
train Epoch: [68][140/866]	 Time 1.023 (1.535)	 Data 0.710 (1.219)	 Total_loss 9.842 (6.408)	 Loss_sem 0.504 (0.484)	 Loss_pos 9.338 (5.924)	
train Epoch: [68][150/866]	 Time 0.718 (1.498)	 Data 0.423 (1.183)	 Total_loss 6.120 (6.347)	 Loss_sem 0.498 (0.485)	 Loss_pos 5.622 (5.862)	
train Epoch: [68][160/866]	 Time 1.074 (1.462)	 Data 0.734 (1.146)	 Total_loss 5.451 (6.439)	 Loss_sem 0.507 (0.484)	 Loss_pos 4.944 (5.955)	
train Epoch: [68][170/866]	 Time 0.767 (1.431)	 Data 0.436 (1.116)	 Total_loss 6.863 (6.422)	 Loss_sem 0.494 (0.483)	 Loss_pos 6.369 (5.938)	
train Epoch: [68][180/866]	 Time 0.985 (1.408)	 Data 0.655 (1.092)	 Total_loss 7.641 (6.486)	 Loss_sem 0.543 (0.483)	 Loss_pos 7.098 (6.002)	
train Epoch: [68][190/866]	 Time 0.492 (1.382)	 Data 0.205 (1.067)	 Total_loss 7.427 (6.476)	 Loss_sem 0.538 (0.483)	 Loss_pos 6.889 (5.993)	
train Epoch: [68][200/866]	 Time 3.178 (1.366)	 Data 2.886 (1.051)	 Total_loss 10.158 (6.493)	 Loss_sem 0.468 (0.483)	 Loss_pos 9.690 (6.010)	
train Epoch: [68][210/866]	 Time 1.054 (1.362)	 Data 0.727 (1.047)	 Total_loss 10.030 (6.500)	 Loss_sem 0.530 (0.484)	 Loss_pos 9.499 (6.016)	
train Epoch: [68][220/866]	 Time 0.881 (1.346)	 Data 0.551 (1.030)	 Total_loss 7.141 (6.478)	 Loss_sem 0.532 (0.484)	 Loss_pos 6.609 (5.993)	
train Epoch: [68][230/866]	 Time 0.858 (1.331)	 Data 0.510 (1.014)	 Total_loss 4.953 (6.444)	 Loss_sem 0.521 (0.484)	 Loss_pos 4.432 (5.960)	
train Epoch: [68][240/866]	 Time 0.865 (1.318)	 Data 0.587 (1.002)	 Total_loss 3.181 (6.396)	 Loss_sem 0.426 (0.483)	 Loss_pos 2.755 (5.913)	
train Epoch: [68][250/866]	 Time 0.738 (1.306)	 Data 0.460 (0.989)	 Total_loss 7.246 (6.453)	 Loss_sem 0.419 (0.483)	 Loss_pos 6.828 (5.970)	
train Epoch: [68][260/866]	 Time 1.143 (1.295)	 Data 0.805 (0.978)	 Total_loss 5.363 (6.414)	 Loss_sem 0.475 (0.483)	 Loss_pos 4.888 (5.931)	
train Epoch: [68][270/866]	 Time 0.843 (1.282)	 Data 0.552 (0.966)	 Total_loss 7.175 (6.470)	 Loss_sem 0.427 (0.483)	 Loss_pos 6.748 (5.987)	
train Epoch: [68][280/866]	 Time 0.784 (1.263)	 Data 0.506 (0.947)	 Total_loss 2.808 (6.447)	 Loss_sem 0.430 (0.482)	 Loss_pos 2.378 (5.965)	
train Epoch: [68][290/866]	 Time 0.969 (1.264)	 Data 0.652 (0.948)	 Total_loss 4.911 (6.447)	 Loss_sem 0.482 (0.482)	 Loss_pos 4.429 (5.966)	
train Epoch: [68][300/866]	 Time 1.023 (1.256)	 Data 0.708 (0.939)	 Total_loss 6.161 (6.402)	 Loss_sem 0.484 (0.481)	 Loss_pos 5.678 (5.921)	
train Epoch: [68][310/866]	 Time 1.023 (1.249)	 Data 0.714 (0.931)	 Total_loss 9.104 (6.394)	 Loss_sem 0.539 (0.481)	 Loss_pos 8.565 (5.912)	
train Epoch: [68][320/866]	 Time 1.090 (1.242)	 Data 0.813 (0.925)	 Total_loss 6.199 (6.356)	 Loss_sem 0.496 (0.481)	 Loss_pos 5.703 (5.875)	
train Epoch: [68][330/866]	 Time 0.768 (1.234)	 Data 0.473 (0.917)	 Total_loss 7.926 (6.385)	 Loss_sem 0.482 (0.481)	 Loss_pos 7.444 (5.903)	
train Epoch: [68][340/866]	 Time 1.202 (1.226)	 Data 0.879 (0.909)	 Total_loss 4.510 (6.354)	 Loss_sem 0.497 (0.482)	 Loss_pos 4.014 (5.872)	
train Epoch: [68][350/866]	 Time 0.839 (1.219)	 Data 0.530 (0.902)	 Total_loss 11.119 (6.354)	 Loss_sem 0.576 (0.482)	 Loss_pos 10.543 (5.872)	
train Epoch: [68][360/866]	 Time 1.121 (1.210)	 Data 0.763 (0.893)	 Total_loss 3.851 (6.353)	 Loss_sem 0.462 (0.482)	 Loss_pos 3.389 (5.872)	
train Epoch: [68][370/866]	 Time 1.284 (1.203)	 Data 0.935 (0.885)	 Total_loss 3.522 (6.335)	 Loss_sem 0.517 (0.482)	 Loss_pos 3.005 (5.853)	
train Epoch: [68][380/866]	 Time 1.976 (1.196)	 Data 1.696 (0.879)	 Total_loss 4.957 (6.306)	 Loss_sem 0.464 (0.482)	 Loss_pos 4.494 (5.825)	
train Epoch: [68][390/866]	 Time 0.915 (1.195)	 Data 0.567 (0.878)	 Total_loss 4.215 (6.272)	 Loss_sem 0.473 (0.482)	 Loss_pos 3.742 (5.790)	
train Epoch: [68][400/866]	 Time 0.874 (1.191)	 Data 0.595 (0.874)	 Total_loss 6.654 (6.313)	 Loss_sem 0.498 (0.482)	 Loss_pos 6.156 (5.831)	
train Epoch: [68][410/866]	 Time 0.965 (1.186)	 Data 0.648 (0.869)	 Total_loss 5.200 (6.290)	 Loss_sem 0.486 (0.482)	 Loss_pos 4.714 (5.808)	
train Epoch: [68][420/866]	 Time 1.082 (1.181)	 Data 0.801 (0.864)	 Total_loss 2.235 (6.245)	 Loss_sem 0.438 (0.482)	 Loss_pos 1.797 (5.763)	
train Epoch: [68][430/866]	 Time 0.877 (1.175)	 Data 0.555 (0.857)	 Total_loss 3.293 (6.220)	 Loss_sem 0.496 (0.482)	 Loss_pos 2.797 (5.738)	
train Epoch: [68][440/866]	 Time 1.069 (1.171)	 Data 0.725 (0.853)	 Total_loss 8.659 (6.244)	 Loss_sem 0.509 (0.483)	 Loss_pos 8.150 (5.762)	
train Epoch: [68][450/866]	 Time 0.955 (1.169)	 Data 0.635 (0.850)	 Total_loss 3.745 (6.237)	 Loss_sem 0.472 (0.482)	 Loss_pos 3.273 (5.754)	
train Epoch: [68][460/866]	 Time 0.895 (1.163)	 Data 0.516 (0.844)	 Total_loss 4.732 (6.225)	 Loss_sem 0.457 (0.482)	 Loss_pos 4.275 (5.743)	
train Epoch: [68][470/866]	 Time 0.494 (1.160)	 Data 0.204 (0.841)	 Total_loss 3.790 (6.217)	 Loss_sem 0.465 (0.483)	 Loss_pos 3.325 (5.734)	
train Epoch: [68][480/866]	 Time 0.526 (1.191)	 Data 0.250 (0.873)	 Total_loss 4.793 (6.250)	 Loss_sem 0.465 (0.483)	 Loss_pos 4.328 (5.768)	
train Epoch: [68][490/866]	 Time 0.518 (1.220)	 Data 0.190 (0.903)	 Total_loss 7.260 (6.267)	 Loss_sem 0.459 (0.483)	 Loss_pos 6.801 (5.784)	
train Epoch: [68][500/866]	 Time 0.495 (1.268)	 Data 0.219 (0.952)	 Total_loss 3.464 (6.280)	 Loss_sem 0.430 (0.483)	 Loss_pos 3.034 (5.798)	
train Epoch: [68][510/866]	 Time 1.673 (1.281)	 Data 1.347 (0.964)	 Total_loss 4.437 (6.258)	 Loss_sem 0.477 (0.483)	 Loss_pos 3.960 (5.775)	
train Epoch: [68][520/866]	 Time 0.567 (1.281)	 Data 0.261 (0.964)	 Total_loss 5.888 (6.247)	 Loss_sem 0.471 (0.483)	 Loss_pos 5.417 (5.765)	
train Epoch: [68][530/866]	 Time 1.250 (1.281)	 Data 0.881 (0.965)	 Total_loss 7.404 (6.258)	 Loss_sem 0.523 (0.483)	 Loss_pos 6.881 (5.775)	
train Epoch: [68][540/866]	 Time 1.241 (1.278)	 Data 0.914 (0.961)	 Total_loss 4.221 (6.255)	 Loss_sem 0.450 (0.483)	 Loss_pos 3.772 (5.772)	
train Epoch: [68][550/866]	 Time 1.213 (1.272)	 Data 0.903 (0.956)	 Total_loss 7.646 (6.291)	 Loss_sem 0.440 (0.483)	 Loss_pos 7.206 (5.808)	
train Epoch: [68][560/866]	 Time 0.936 (1.267)	 Data 0.568 (0.951)	 Total_loss 9.557 (6.300)	 Loss_sem 0.542 (0.483)	 Loss_pos 9.015 (5.817)	
train Epoch: [68][570/866]	 Time 0.823 (1.262)	 Data 0.461 (0.945)	 Total_loss 4.622 (6.305)	 Loss_sem 0.471 (0.483)	 Loss_pos 4.152 (5.822)	
train Epoch: [68][580/866]	 Time 1.053 (1.255)	 Data 0.666 (0.938)	 Total_loss 3.007 (6.303)	 Loss_sem 0.420 (0.483)	 Loss_pos 2.587 (5.820)	
train Epoch: [68][590/866]	 Time 0.742 (1.249)	 Data 0.464 (0.932)	 Total_loss 4.613 (6.306)	 Loss_sem 0.458 (0.483)	 Loss_pos 4.156 (5.823)	
train Epoch: [68][600/866]	 Time 0.765 (1.246)	 Data 0.461 (0.929)	 Total_loss 2.866 (6.282)	 Loss_sem 0.492 (0.483)	 Loss_pos 2.375 (5.799)	
train Epoch: [68][610/866]	 Time 1.051 (1.244)	 Data 0.683 (0.927)	 Total_loss 15.784 (6.333)	 Loss_sem 0.520 (0.483)	 Loss_pos 15.263 (5.850)	
train Epoch: [68][620/866]	 Time 0.963 (1.241)	 Data 0.685 (0.924)	 Total_loss 8.612 (6.353)	 Loss_sem 0.525 (0.483)	 Loss_pos 8.088 (5.870)	
train Epoch: [68][630/866]	 Time 0.835 (1.238)	 Data 0.546 (0.920)	 Total_loss 3.847 (6.351)	 Loss_sem 0.449 (0.484)	 Loss_pos 3.398 (5.867)	
train Epoch: [68][640/866]	 Time 0.815 (1.234)	 Data 0.533 (0.916)	 Total_loss 8.124 (6.349)	 Loss_sem 0.484 (0.484)	 Loss_pos 7.639 (5.865)	
train Epoch: [68][650/866]	 Time 0.806 (1.230)	 Data 0.505 (0.913)	 Total_loss 5.331 (6.344)	 Loss_sem 0.515 (0.483)	 Loss_pos 4.816 (5.860)	
train Epoch: [68][660/866]	 Time 1.040 (1.226)	 Data 0.673 (0.909)	 Total_loss 11.247 (6.337)	 Loss_sem 0.539 (0.484)	 Loss_pos 10.708 (5.853)	
train Epoch: [68][670/866]	 Time 0.809 (1.220)	 Data 0.521 (0.903)	 Total_loss 5.659 (6.326)	 Loss_sem 0.442 (0.483)	 Loss_pos 5.217 (5.843)	
train Epoch: [68][680/866]	 Time 0.868 (1.220)	 Data 0.578 (0.903)	 Total_loss 2.502 (6.326)	 Loss_sem 0.466 (0.483)	 Loss_pos 2.036 (5.843)	
train Epoch: [68][690/866]	 Time 1.109 (1.218)	 Data 0.827 (0.902)	 Total_loss 2.814 (6.320)	 Loss_sem 0.408 (0.483)	 Loss_pos 2.406 (5.836)	
train Epoch: [68][700/866]	 Time 1.192 (1.216)	 Data 0.876 (0.899)	 Total_loss 7.616 (6.338)	 Loss_sem 0.533 (0.483)	 Loss_pos 7.083 (5.854)	
train Epoch: [68][710/866]	 Time 1.170 (1.214)	 Data 0.781 (0.897)	 Total_loss 3.636 (6.311)	 Loss_sem 0.489 (0.483)	 Loss_pos 3.147 (5.828)	
train Epoch: [68][720/866]	 Time 1.036 (1.210)	 Data 0.714 (0.893)	 Total_loss 3.846 (6.309)	 Loss_sem 0.527 (0.483)	 Loss_pos 3.319 (5.825)	
train Epoch: [68][730/866]	 Time 1.023 (1.207)	 Data 0.705 (0.890)	 Total_loss 5.520 (6.308)	 Loss_sem 0.421 (0.483)	 Loss_pos 5.100 (5.825)	
train Epoch: [68][740/866]	 Time 0.787 (1.204)	 Data 0.498 (0.886)	 Total_loss 2.501 (6.300)	 Loss_sem 0.461 (0.484)	 Loss_pos 2.040 (5.817)	
train Epoch: [68][750/866]	 Time 0.884 (1.200)	 Data 0.604 (0.883)	 Total_loss 6.264 (6.316)	 Loss_sem 0.500 (0.484)	 Loss_pos 5.764 (5.832)	
train Epoch: [68][760/866]	 Time 0.457 (1.195)	 Data 0.179 (0.878)	 Total_loss 7.391 (6.318)	 Loss_sem 0.537 (0.484)	 Loss_pos 6.854 (5.835)	
train Epoch: [68][770/866]	 Time 1.025 (1.211)	 Data 0.694 (0.895)	 Total_loss 4.622 (6.336)	 Loss_sem 0.421 (0.484)	 Loss_pos 4.201 (5.852)	
train Epoch: [68][780/866]	 Time 0.913 (1.209)	 Data 0.619 (0.892)	 Total_loss 9.464 (6.333)	 Loss_sem 0.438 (0.484)	 Loss_pos 9.026 (5.849)	
train Epoch: [68][790/866]	 Time 0.885 (1.207)	 Data 0.600 (0.890)	 Total_loss 6.691 (6.345)	 Loss_sem 0.524 (0.484)	 Loss_pos 6.167 (5.861)	
train Epoch: [68][800/866]	 Time 1.164 (1.205)	 Data 0.658 (0.888)	 Total_loss 7.264 (6.359)	 Loss_sem 0.505 (0.484)	 Loss_pos 6.758 (5.875)	
train Epoch: [68][810/866]	 Time 1.028 (1.202)	 Data 0.734 (0.885)	 Total_loss 14.489 (6.384)	 Loss_sem 0.479 (0.484)	 Loss_pos 14.009 (5.900)	
train Epoch: [68][820/866]	 Time 1.034 (1.201)	 Data 0.706 (0.883)	 Total_loss 9.866 (6.378)	 Loss_sem 0.435 (0.484)	 Loss_pos 9.431 (5.894)	
train Epoch: [68][830/866]	 Time 0.872 (1.198)	 Data 0.576 (0.881)	 Total_loss 7.694 (6.382)	 Loss_sem 0.508 (0.484)	 Loss_pos 7.186 (5.898)	
train Epoch: [68][840/866]	 Time 0.523 (1.193)	 Data 0.247 (0.876)	 Total_loss 7.770 (6.388)	 Loss_sem 0.499 (0.484)	 Loss_pos 7.272 (5.904)	
train Epoch: [68][850/866]	 Time 0.943 (1.191)	 Data 0.661 (0.874)	 Total_loss 7.172 (6.379)	 Loss_sem 0.450 (0.484)	 Loss_pos 6.722 (5.895)	
train Epoch: [68][860/866]	 Time 0.579 (1.189)	 Data 0.281 (0.872)	 Total_loss 3.521 (6.376)	 Loss_sem 0.448 (0.484)	 Loss_pos 3.073 (5.893)	
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
train Epoch: [63][0/866]	 Time 8.513 (8.513)	 Data 5.730 (5.730)	 Total_loss 4.651 (4.651)	 Loss_sem 0.519 (0.519)	 Loss_pos 4.133 (4.133)	
train Epoch: [63][10/866]	 Time 0.888 (1.521)	 Data 0.715 (1.082)	 Total_loss 4.622 (6.764)	 Loss_sem 0.456 (0.485)	 Loss_pos 4.166 (6.279)	
train Epoch: [63][20/866]	 Time 0.862 (1.206)	 Data 0.652 (0.874)	 Total_loss 5.019 (6.540)	 Loss_sem 0.545 (0.487)	 Loss_pos 4.474 (6.053)	
train Epoch: [63][30/866]	 Time 0.771 (1.093)	 Data 0.567 (0.797)	 Total_loss 8.224 (6.906)	 Loss_sem 0.493 (0.492)	 Loss_pos 7.731 (6.413)	
train Epoch: [63][40/866]	 Time 0.874 (1.035)	 Data 0.700 (0.762)	 Total_loss 4.774 (6.507)	 Loss_sem 0.507 (0.493)	 Loss_pos 4.267 (6.014)	
train Epoch: [63][50/866]	 Time 0.874 (0.999)	 Data 0.688 (0.738)	 Total_loss 7.736 (6.641)	 Loss_sem 0.525 (0.494)	 Loss_pos 7.211 (6.146)	
train Epoch: [63][60/866]	 Time 0.825 (0.969)	 Data 0.649 (0.718)	 Total_loss 5.291 (6.658)	 Loss_sem 0.508 (0.496)	 Loss_pos 4.783 (6.162)	
train Epoch: [63][70/866]	 Time 0.998 (0.961)	 Data 0.806 (0.713)	 Total_loss 8.072 (6.600)	 Loss_sem 0.540 (0.496)	 Loss_pos 7.532 (6.104)	
train Epoch: [63][80/866]	 Time 0.897 (0.953)	 Data 0.639 (0.708)	 Total_loss 6.830 (6.611)	 Loss_sem 0.493 (0.497)	 Loss_pos 6.337 (6.114)	
train Epoch: [63][90/866]	 Time 1.026 (0.943)	 Data 0.762 (0.702)	 Total_loss 6.284 (6.534)	 Loss_sem 0.462 (0.496)	 Loss_pos 5.822 (6.038)	
train Epoch: [63][100/866]	 Time 0.796 (0.937)	 Data 0.611 (0.699)	 Total_loss 10.017 (6.745)	 Loss_sem 0.578 (0.496)	 Loss_pos 9.439 (6.249)	
train Epoch: [63][110/866]	 Time 1.126 (0.942)	 Data 0.915 (0.706)	 Total_loss 6.793 (6.685)	 Loss_sem 0.497 (0.497)	 Loss_pos 6.296 (6.188)	
train Epoch: [63][120/866]	 Time 0.901 (0.939)	 Data 0.666 (0.705)	 Total_loss 4.216 (6.592)	 Loss_sem 0.444 (0.495)	 Loss_pos 3.772 (6.097)	
train Epoch: [63][130/866]	 Time 0.891 (0.938)	 Data 0.716 (0.706)	 Total_loss 9.373 (6.555)	 Loss_sem 0.516 (0.493)	 Loss_pos 8.857 (6.062)	
train Epoch: [63][140/866]	 Time 0.995 (0.937)	 Data 0.815 (0.707)	 Total_loss 6.542 (6.654)	 Loss_sem 0.543 (0.494)	 Loss_pos 5.998 (6.161)	
train Epoch: [63][150/866]	 Time 0.826 (0.931)	 Data 0.650 (0.702)	 Total_loss 9.070 (6.648)	 Loss_sem 0.543 (0.494)	 Loss_pos 8.527 (6.153)	
train Epoch: [63][160/866]	 Time 0.899 (0.934)	 Data 0.597 (0.705)	 Total_loss 8.040 (6.666)	 Loss_sem 0.414 (0.493)	 Loss_pos 7.626 (6.173)	
train Epoch: [63][170/866]	 Time 0.896 (0.932)	 Data 0.709 (0.706)	 Total_loss 4.368 (6.773)	 Loss_sem 0.461 (0.492)	 Loss_pos 3.906 (6.281)	
train Epoch: [63][180/866]	 Time 0.948 (0.931)	 Data 0.732 (0.705)	 Total_loss 5.244 (6.689)	 Loss_sem 0.478 (0.492)	 Loss_pos 4.766 (6.198)	
train Epoch: [63][190/866]	 Time 0.922 (0.929)	 Data 0.735 (0.704)	 Total_loss 4.435 (6.694)	 Loss_sem 0.405 (0.491)	 Loss_pos 4.030 (6.203)	
train Epoch: [63][200/866]	 Time 0.953 (0.930)	 Data 0.779 (0.706)	 Total_loss 12.915 (6.716)	 Loss_sem 0.561 (0.491)	 Loss_pos 12.354 (6.225)	
train Epoch: [63][210/866]	 Time 0.902 (0.929)	 Data 0.660 (0.706)	 Total_loss 3.732 (6.652)	 Loss_sem 0.475 (0.490)	 Loss_pos 3.257 (6.162)	
train Epoch: [63][220/866]	 Time 0.835 (0.927)	 Data 0.660 (0.705)	 Total_loss 17.015 (6.635)	 Loss_sem 0.506 (0.490)	 Loss_pos 16.508 (6.145)	
train Epoch: [63][230/866]	 Time 0.942 (0.925)	 Data 0.737 (0.703)	 Total_loss 4.380 (6.575)	 Loss_sem 0.453 (0.488)	 Loss_pos 3.927 (6.086)	
train Epoch: [63][240/866]	 Time 0.870 (0.926)	 Data 0.667 (0.705)	 Total_loss 17.161 (6.639)	 Loss_sem 0.489 (0.488)	 Loss_pos 16.672 (6.151)	
train Epoch: [63][250/866]	 Time 0.870 (0.924)	 Data 0.678 (0.704)	 Total_loss 8.552 (6.619)	 Loss_sem 0.488 (0.488)	 Loss_pos 8.064 (6.131)	
train Epoch: [63][260/866]	 Time 0.715 (0.924)	 Data 0.478 (0.703)	 Total_loss 7.349 (6.653)	 Loss_sem 0.536 (0.489)	 Loss_pos 6.814 (6.164)	
train Epoch: [63][270/866]	 Time 0.855 (0.923)	 Data 0.590 (0.702)	 Total_loss 7.126 (6.668)	 Loss_sem 0.515 (0.489)	 Loss_pos 6.611 (6.178)	
train Epoch: [63][280/866]	 Time 0.924 (0.924)	 Data 0.738 (0.703)	 Total_loss 4.699 (6.585)	 Loss_sem 0.460 (0.489)	 Loss_pos 4.239 (6.096)	
train Epoch: [63][290/866]	 Time 1.142 (0.924)	 Data 0.838 (0.703)	 Total_loss 5.435 (6.575)	 Loss_sem 0.507 (0.489)	 Loss_pos 4.928 (6.086)	
train Epoch: [63][300/866]	 Time 0.786 (0.922)	 Data 0.564 (0.702)	 Total_loss 3.044 (6.548)	 Loss_sem 0.523 (0.489)	 Loss_pos 2.521 (6.059)	
train Epoch: [63][310/866]	 Time 1.227 (0.922)	 Data 1.048 (0.702)	 Total_loss 6.083 (6.588)	 Loss_sem 0.513 (0.489)	 Loss_pos 5.571 (6.099)	
train Epoch: [63][320/866]	 Time 0.897 (0.920)	 Data 0.717 (0.700)	 Total_loss 5.106 (6.617)	 Loss_sem 0.486 (0.488)	 Loss_pos 4.620 (6.128)	
train Epoch: [63][330/866]	 Time 0.978 (0.922)	 Data 0.775 (0.702)	 Total_loss 3.061 (6.639)	 Loss_sem 0.441 (0.489)	 Loss_pos 2.620 (6.151)	
train Epoch: [63][340/866]	 Time 1.001 (0.921)	 Data 0.752 (0.701)	 Total_loss 4.719 (6.671)	 Loss_sem 0.465 (0.489)	 Loss_pos 4.255 (6.183)	
train Epoch: [63][350/866]	 Time 0.877 (0.919)	 Data 0.665 (0.700)	 Total_loss 4.266 (6.670)	 Loss_sem 0.471 (0.489)	 Loss_pos 3.795 (6.181)	
train Epoch: [63][360/866]	 Time 0.902 (0.920)	 Data 0.727 (0.701)	 Total_loss 6.804 (6.648)	 Loss_sem 0.427 (0.489)	 Loss_pos 6.377 (6.160)	
train Epoch: [63][370/866]	 Time 0.872 (0.920)	 Data 0.684 (0.701)	 Total_loss 4.622 (6.636)	 Loss_sem 0.476 (0.489)	 Loss_pos 4.146 (6.147)	
train Epoch: [63][380/866]	 Time 0.878 (0.919)	 Data 0.632 (0.700)	 Total_loss 11.207 (6.617)	 Loss_sem 0.557 (0.489)	 Loss_pos 10.651 (6.128)	
train Epoch: [63][390/866]	 Time 0.799 (0.918)	 Data 0.618 (0.699)	 Total_loss 6.497 (6.664)	 Loss_sem 0.535 (0.489)	 Loss_pos 5.962 (6.175)	
train Epoch: [63][400/866]	 Time 0.840 (0.919)	 Data 0.654 (0.701)	 Total_loss 9.594 (6.708)	 Loss_sem 0.520 (0.489)	 Loss_pos 9.074 (6.219)	
train Epoch: [63][410/866]	 Time 0.744 (0.919)	 Data 0.563 (0.701)	 Total_loss 4.954 (6.730)	 Loss_sem 0.500 (0.490)	 Loss_pos 4.453 (6.240)	
train Epoch: [63][420/866]	 Time 0.964 (0.919)	 Data 0.788 (0.701)	 Total_loss 4.282 (6.717)	 Loss_sem 0.501 (0.490)	 Loss_pos 3.781 (6.227)	
train Epoch: [63][430/866]	 Time 0.960 (0.919)	 Data 0.723 (0.701)	 Total_loss 6.837 (6.720)	 Loss_sem 0.506 (0.490)	 Loss_pos 6.331 (6.230)	
train Epoch: [63][440/866]	 Time 0.769 (0.919)	 Data 0.593 (0.701)	 Total_loss 3.711 (6.721)	 Loss_sem 0.445 (0.490)	 Loss_pos 3.266 (6.231)	
train Epoch: [63][450/866]	 Time 1.014 (0.919)	 Data 0.833 (0.702)	 Total_loss 4.393 (6.714)	 Loss_sem 0.473 (0.490)	 Loss_pos 3.919 (6.224)	
train Epoch: [63][460/866]	 Time 0.942 (0.919)	 Data 0.768 (0.702)	 Total_loss 9.026 (6.755)	 Loss_sem 0.477 (0.490)	 Loss_pos 8.549 (6.265)	
train Epoch: [63][470/866]	 Time 0.973 (0.918)	 Data 0.793 (0.702)	 Total_loss 11.424 (6.773)	 Loss_sem 0.518 (0.490)	 Loss_pos 10.906 (6.283)	
train Epoch: [63][480/866]	 Time 0.794 (0.918)	 Data 0.592 (0.702)	 Total_loss 4.159 (6.776)	 Loss_sem 0.515 (0.491)	 Loss_pos 3.644 (6.285)	
train Epoch: [63][490/866]	 Time 1.006 (0.918)	 Data 0.723 (0.701)	 Total_loss 8.376 (6.771)	 Loss_sem 0.547 (0.491)	 Loss_pos 7.829 (6.280)	
train Epoch: [63][500/866]	 Time 0.900 (0.917)	 Data 0.616 (0.701)	 Total_loss 5.245 (6.762)	 Loss_sem 0.529 (0.491)	 Loss_pos 4.716 (6.271)	
train Epoch: [63][510/866]	 Time 0.921 (0.917)	 Data 0.706 (0.701)	 Total_loss 9.332 (6.761)	 Loss_sem 0.517 (0.491)	 Loss_pos 8.815 (6.270)	
train Epoch: [63][520/866]	 Time 0.986 (0.916)	 Data 0.785 (0.700)	 Total_loss 3.855 (6.756)	 Loss_sem 0.469 (0.491)	 Loss_pos 3.387 (6.265)	
train Epoch: [63][530/866]	 Time 0.764 (0.915)	 Data 0.567 (0.699)	 Total_loss 2.869 (6.744)	 Loss_sem 0.474 (0.492)	 Loss_pos 2.396 (6.252)	
train Epoch: [63][540/866]	 Time 0.962 (0.915)	 Data 0.725 (0.698)	 Total_loss 5.988 (6.733)	 Loss_sem 0.437 (0.491)	 Loss_pos 5.551 (6.242)	
train Epoch: [63][550/866]	 Time 0.867 (0.913)	 Data 0.693 (0.697)	 Total_loss 5.133 (6.730)	 Loss_sem 0.497 (0.491)	 Loss_pos 4.636 (6.238)	
train Epoch: [63][560/866]	 Time 0.890 (0.914)	 Data 0.674 (0.698)	 Total_loss 8.539 (6.727)	 Loss_sem 0.487 (0.491)	 Loss_pos 8.052 (6.236)	
train Epoch: [63][570/866]	 Time 0.917 (0.913)	 Data 0.708 (0.698)	 Total_loss 2.892 (6.702)	 Loss_sem 0.470 (0.492)	 Loss_pos 2.422 (6.211)	
train Epoch: [63][580/866]	 Time 0.704 (0.912)	 Data 0.495 (0.697)	 Total_loss 3.231 (6.690)	 Loss_sem 0.513 (0.491)	 Loss_pos 2.717 (6.199)	
train Epoch: [63][590/866]	 Time 0.987 (0.912)	 Data 0.812 (0.696)	 Total_loss 3.626 (6.670)	 Loss_sem 0.482 (0.491)	 Loss_pos 3.144 (6.179)	
